FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
10800,2056604,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2058242,2068674,2076242,2052136,2010472,2031086,2005872,2044912,2041040,2052172,2048964,2001536,2039330,2001310
10900,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2058242,2068674,2076242,2052136,2010472,2031086,2005872,2044912,2041040,2052172,2048964,2001536,2039330,2001310
11000,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2058242,2068674,2076242,2052136,2010472,2031086,2005872,2044912,2041040,2052172,2048964,2001536,2039330,2001310
11100,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2058242,2068674,2076242,2052136,2010472,2031086,2005872,2044912,2041040,2052172,2048964,2001536,2039330,2001310
11200,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2058242,2068674,2076242,2052136,2010472,2031086,2005872,2044912,2041040,2052172,2048964,2001536,2039330,2001310
11300,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2058242,2068674,2076242,2052136,2010472,2031086,2005872,2044912,2041040,2052172,2048964,2001536,2039330,2001310
11400,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2054450,2068674,2076242,2052136,2010472,2031086,2005872,2044912,2041040,2052172,2048964,2001536,2039330,2001310
11500,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2054450,2068674,2076242,2052136,2010472,2031086,2005872,2044912,2041040,2052172,2048964,2001536,2039330,2001310
11600,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2054450,2064374,2076242,2052136,2010472,2031086,2005872,2044912,2041040,2052172,2048964,2001536,2039330,2001310
11700,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2054450,2064374,2076242,2052136,2010472,2031086,2005872,2044912,2041040,2052172,2048964,2001536,2039330,2001310
11800,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2054450,2064374,2076242,2052136,2010472,2031086,2005872,2041850,2041040,2052172,2048964,2001536,2039330,2001310
11900,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2042676,1988772,2054450,2064374,2076242,2052136,2010472,2031086,2005872,2041850,2041040,2052172,2048964,2001536,2039330,2001310
12000,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2015976,2042676,1988772,2054450,2064374,2074166,2052136,2010472,2031086,2005872,2041850,2041040,2052172,2048964,2001536,2039330,2001310
12100,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2015262,2042676,1988772,2054450,2064374,2074166,2052136,2010472,2031086,2005872,2041850,2041040,2052172,2048964,2001536,2039330,2001310
12200,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2015262,2042676,1988772,2054450,2064374,2074166,2048948,2010472,2031086,2005872,2041850,2041040,2052172,2048964,2001536,2039330,2001310
12300,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2015262,2042676,1988772,2054450,2041974,2074166,2048948,2010472,2031086,2005872,2041850,2041040,2052172,2048964,2001536,2039330,2001310
12400,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2015262,2042676,1988772,2054450,2041974,2074166,2048678,2010472,2031086,2005872,2041850,2041040,2052172,2048964,2001536,2039330,2001310
12500,2054360,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2015262,2042676,1988772,2052380,2041974,2070938,2048678,2010472,2031086,2005872,2041850,2041040,2052172,2048964,2001536,2039330,2001310
12600,2054360,2038368,2025046,2054598,2016242,2015358,2021144,2016954,2015262,2042676,1988772,2052380,2041974,2070938,2048678,2010472,2031086,2005872,2041850,2041040,2052172,2048964,2001536,2039330,2001310
12700,2054360,2038368,2025046,2054598,2016242,2015358,2021144,2016954,2015262,2042676,1988772,2052380,2040184,2070938,2048678,2010472,2031086,2005872,2041850,2041040,2052172,2048964,2001536,2039330,2001310
12800,2054360,2038368,2025046,2054598,2016242,2015358,2021144,2016954,2015262,2042676,1988772,2052380,2040184,2070938,2048678,2010472,2031086,2005872,2041850,2041040,2052172,2048964,2001536,2039330,2001310
12900,2054360,2037534,2025046,2054598,2016242,2015358,2021144,2016954,2015262,2042676,1988772,2052380,2040184,2070938,2048678,2010472,2018906,2005872,2041850,2041040,2052172,2048964,2001536,2039330,2001310
13000,2054360,2037534,2025046,2054598,2016242,2015358,2021144,2016954,2015262,2042676,1988772,2052380,2040184,2070938,2048678,2010472,2018906,2005872,2041850,2041040,2052172,2047466,2001536,2039330,2001310
13100,2054360,2037534,2025046,2054598,2016242,2015358,2021144,2016954,2015262,2042676,1988772,2052380,2040184,2070938,2048678,2010472,2018906,2005872,2041850,2041040,2052172,2047466,2001536,2039330,2001310
