FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
9800,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
9900,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
10000,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
10100,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
10200,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
10300,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
10400,422870,409958,424278,416356,415956,417050,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
10500,422870,409958,424278,416356,415956,417050,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
10600,422870,409958,424278,416356,415956,417050,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
10700,422870,409958,424278,416356,415956,417050,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
10800,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
10900,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
