FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
5400,432166,424282,426374,426432,433464,424454,430246,434276,439792,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,433016,434290,425328
5500,432166,424282,426374,426432,433464,424454,430246,434276,439792,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,433016,434290,425328
5600,432166,424282,426374,426432,433464,424454,430246,434276,438230,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,433016,434290,425328
5700,432166,424282,426374,426432,433464,424454,430246,434276,438230,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,433016,434290,425328
5800,432166,424282,426374,426432,433464,424454,430246,434276,438230,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,433016,434290,425328
5900,432166,424282,426374,426432,433464,424454,430246,434276,438230,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,433016,434290,425328
6000,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,433016,426362,425328
6100,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,433016,426362,425328
6200,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,429776,426362,425328
6300,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,429776,426362,425328
6400,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,429776,426362,425328
6500,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,420062,426330,430910,431670,432252,420938,433518,429776,426362,425328
6600,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,420062,426330,430910,431670,432252,420938,433518,429776,426362,425328
6700,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,420062,426330,430910,431670,432252,420938,433518,429776,426362,425328
6800,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,420062,426330,430910,431670,432252,420938,433518,429776,426362,425328
6900,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,431670,432252,420938,433518,429776,426362,425328
7000,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,431670,432252,420938,433518,429776,426362,425328
7100,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,431670,432252,420938,433518,429776,426362,425328
7200,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,431670,432252,420938,433518,429776,425370,425328
7300,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,431670,432252,420938,433518,429776,425370,425328
7400,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,422972,432252,420938,433518,429776,425370,425328
7500,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,422972,432252,420938,433518,429776,425370,425328
7600,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,422972,432252,420938,433518,429776,425370,425328
7700,432166,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,422972,432252,420938,433518,429776,425370,425328
7800,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,422972,432252,420938,433518,429776,425370,425328
7900,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,422972,432252,420938,433518,429776,425370,425328
8000,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,422972,432252,420938,433518,429776,425370,425328
8100,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,422972,432252,420938,431960,429776,425370,425328
8200,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,422972,432252,420938,430064,429776,425370,425328
8300,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,422972,432252,420938,430064,429776,425370,425328
8400,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,422972,432252,420938,430064,429776,425370,425328
8500,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,432358,416622,416112,415366,416204,426330,430910,422972,432252,420938,430064,429776,425370,425328
8600,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,423448,416622,416112,415366,416204,426330,430910,422972,432252,420938,430064,429776,425370,425328
8700,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,423448,416622,416112,415366,416204,426330,430910,422972,432252,420938,430064,429776,425370,425328
8800,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,423448,416622,413396,415366,416204,426330,430910,422972,432252,420938,430064,429776,425370,425328
8900,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,423448,416622,413396,415366,416204,426330,430910,422972,432252,420938,430064,429776,425370,425328
9000,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,423448,416622,413396,415366,416204,426330,430910,422972,432252,420938,430064,429776,425370,425328
9100,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,423448,416622,413396,415366,416204,426330,430910,422972,432252,420938,430064,429776,425370,425328
9200,429200,424282,426374,426432,433464,424454,430136,434276,438230,428398,429938,423448,416622,413396,415366,416204,426330,430910,422972,432252,420938,430064,429776,425370,425328
9300,429200,424282,426374,426432,433464,422054,430136,434276,438230,428398,429938,423448,416622,413396,415366,416204,426330,430910,422972,432252,420938,430064,429776,425370,425328
9400,429200,424282,426374,426432,433464,422054,430136,434276,438230,428398,429938,423448,416622,413396,415366,416204,426330,430910,422972,432252,420938,430064,429776,425370,425328
9500,429200,424282,426374,426432,433464,422054,430136,434276,438230,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,420938,430064,429776,425370,425328
9600,429200,424282,426374,426432,433464,422054,430136,434276,438230,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,420938,430064,429776,425370,425328
9700,429200,424282,426374,426432,433464,422054,428078,434276,438230,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,420938,430064,429776,425370,425328
9800,429200,424282,426374,426432,433464,422054,428078,434276,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,420938,430064,429776,425370,425328
9900,429200,424282,426374,426432,433464,422054,428078,434276,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,420938,430064,429776,425370,425328
10000,429200,424282,426374,426432,433464,422054,428078,434276,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,420938,430064,429776,425370,425328
10100,429200,424282,426374,426432,433464,422054,428078,434276,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,420938,430064,429776,425370,425328
10200,429200,424282,426374,426432,433464,422054,428078,434276,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,420938,430064,429776,425370,425328
10300,429200,424282,426374,426432,433464,422054,428078,434276,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,420938,430064,429776,425370,425328
10400,429200,424282,426374,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,420938,430064,429776,425370,425328
10500,429200,424282,426374,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,420938,430064,429776,425370,425328
10600,429200,424282,426374,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,420938,430064,429776,425370,425328
10700,429200,424282,426374,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
10800,429200,424282,426374,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
10900,429200,424282,426374,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
11000,429200,424282,426374,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
11100,429200,424282,426374,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
11200,429200,424282,426374,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
11300,429200,424282,426374,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
11400,429200,424282,426374,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
11500,429200,424282,423742,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
11600,429200,424282,423742,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
11700,429200,424282,423742,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
11800,429200,424282,423742,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
11900,429200,424282,423742,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
